elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
26.001306, 1.000021, 65863, 0, 92.8, 95, 205, 407, 543, 14841, 0
27.001485, 1.000179, 61064, 2, 92.5, 96, 202, 404, 529, 14841, 0
28.001362, 0.999877, 68439, 2, 91.8, 95, 202, 399, 536, 9352, 0
29.00135, 0.999988, 67904, 2, 92.5, 96, 206, 406, 549, 3676, 0
30.001443, 1.000093, 62753, 2, 94.7, 97, 224, 415, 534, 7598, 0
31.001352, 0.999909, 67265, 2, 95.0, 97, 229, 417, 523, 7598, 0
32.001281, 0.999929, 58526, 2, 94.7, 97, 226, 416, 522, 3425, 0
33.001391, 1.00011, 64213, 2, 94.9, 97, 226, 417, 537, 3425, 0
34.001602, 1.000211, 65123, 0, 95.7, 97, 228, 421, 548, 3391, 0
35.00178, 1.000178, 71010, 0, 94.8, 97, 217, 418, 535, 21812, 0
36.001859, 1.000079, 66498, 0, 91.6, 94, 200, 405, 530, 21812, 0
37.001518, 0.999659, 56796, 0, 90.5, 93, 198, 398, 526, 5678, 0
38.001304, 0.999786, 74207, 2, 96.4, 94, 201, 402, 530, 612945, 0
39.001553, 1.000249, 62151, 2, 100.4, 96, 226, 424, 567, 612945, 0
40.00161, 1.000057, 53654, 0, 95.5, 95, 233, 422, 593, 13702, 0
41.001576, 0.999966, 67034, 0, 95.7, 97, 227, 413, 551, 21317, 0
42.001652, 1.000076, 69698, 0, 95.6, 97, 223, 413, 530, 21317, 0
43.001495, 0.999843, 69031, 0, 98.6, 95, 205, 409, 535, 739275, 0
44.001268, 0.999773, 61781, 2, 103.9, 93, 202, 402, 537, 803087, 0
45.001585, 1.000317, 70142, 2, 97.3, 93, 203, 397, 545, 803087, 0
46.001804, 1.000219, 57925, 2, 90.6, 93, 205, 396, 545, 5577, 0
47.001549, 0.999745, 70119, 2, 93.4, 95, 226, 412, 538, 22569, 0
48.001348, 0.999799, 53460, 2, 93.9, 95, 221, 411, 523, 22569, 0
49.001334, 0.999986, 68334, 2, 94.3, 96, 220, 415, 531, 21600, 0
50.001502, 1.000168, 56431, 2, 94.9, 97, 222, 417, 535, 13365, 0
51.001559, 1.000057, 73389, 2, 94.8, 97, 221, 414, 536, 13365, 0
52.00152, 0.999961, 63881, 2, 93.2, 96, 214, 410, 531, 4594, 0
53.001625, 1.000105, 66291, 2, 90.8, 94, 198, 396, 511, 15910, 0
54.001628, 1.000003, 62273, 2, 91.0, 94, 196, 395, 504, 21936, 0
55.001354, 0.999726, 61615, 2, 94.4, 96, 219, 408, 523, 21936, 0
56.001511, 1.000157, 70906, 2, 94.1, 95, 219, 411, 535, 21579, 0
57.001667, 1.000156, 62945, 0, 94.1, 96, 220, 413, 531, 21715, 0
58.00157, 0.999903, 66208, 0, 94.0, 96, 225, 413, 523, 21715, 0
59.001396, 0.999826, 60305, 1, 97.1, 94, 203, 401, 519, 730280, 0
60.001524, 1.000128, 67208, 1, 102.4, 94, 199, 399, 536, 730280, 0
61.001672, 1.000148, 64615, 2, 102.9, 94, 206, 404, 552, 688082, 0
62.001476, 0.999804, 65801, 2, 102.3, 94, 204, 403, 535, 688082, 0
63.001614, 1.000138, 70938, 2, 96.5, 94, 198, 401, 528, 684294, 0
64.001495, 0.999881, 55433, 0, 91.5, 93, 204, 403, 549, 20828, 0
65.001689, 1.000194, 71323, 0, 94.6, 95, 222, 415, 551, 20186, 0
66.001587, 0.999898, 64676, 0, 94.2, 97, 218, 411, 524, 16574, 0
67.001378, 0.999791, 61364, 0, 94.0, 96, 223, 411, 517, 15222, 0
68.002124, 1.000746, 69653, 0, 97.9, 96, 221, 409, 522, 522850, 0
69.00166, 0.999536, 61473, 0, 99.4, 95, 231, 418, 554, 522850, 0
70.001396, 0.999736, 66493, 0, 95.8, 95, 237, 418, 573, 22573, 0
71.00151, 1.000114, 59861, 0, 94.3, 95, 233, 411, 531, 22573, 0
72.001484, 0.999974, 62017, 2, 93.7, 95, 226, 414, 527, 16253, 0
73.001878, 1.000394, 72331, 2, 96.6, 93, 201, 408, 540, 670424, 0
74.001631, 0.999753, 60130, 2, 95.6, 93, 199, 396, 530, 670424, 0
75.001489, 0.999858, 65485, 2, 90.7, 94, 200, 396, 525, 8290, 0
76.00137, 0.999881, 64185, 2, 91.4, 94, 197, 401, 529, 21748, 0
77.001455, 1.000085, 62493, 2, 94.6, 96, 217, 418, 538, 22278, 0
78.00127, 0.999815, 70982, 2, 99.0, 96, 219, 418, 539, 583050, 0
79.00135, 1.00008, 63474, 0, 98.9, 95, 229, 415, 551, 583050, 0
80.001569, 1.000219, 56771, 0, 94.7, 95, 237, 421, 574, 15861, 0
81.001645, 1.000076, 65001, 0, 95.1, 96, 231, 421, 552, 22651, 0
82.001538, 0.999893, 64543, 0, 94.4, 96, 224, 416, 527, 22651, 0
83.00149, 0.999952, 68509, 2, 92.0, 94, 208, 406, 530, 19903, 0
84.001578, 1.000088, 64559, 2, 91.3, 93, 200, 407, 556, 21519, 0
85.001579, 1.000001, 64422, 0, 94.4, 95, 218, 418, 543, 21519, 0
86.001793, 1.000214, 65280, 0, 94.7, 96, 226, 414, 530, 15819, 0
87.001723, 0.99993, 61039, 2, 94.8, 96, 229, 413, 539, 15027, 0
88.001404, 0.999681, 74985, 0, 98.6, 97, 225, 410, 533, 481523, 0
89.001769, 1.000365, 59813, 0, 103.2, 95, 209, 403, 536, 822635, 0
90.00169, 0.999921, 62644, 0, 98.3, 93, 205, 407, 546, 822635, 0
91.001376, 0.999686, 62759, 0, 91.1, 92, 203, 408, 543, 21742, 0
92.001342, 0.999966, 69616, 2, 96.1, 93, 199, 400, 521, 684099, 0
93.00163, 1.000288, 62033, 2, 103.0, 94, 201, 402, 535, 757819, 0
94.001614, 0.999984, 71794, 2, 97.8, 93, 204, 403, 546, 757819, 0
95.001499, 0.999885, 59001, 2, 97.4, 93, 205, 400, 536, 767617, 0
96.001579, 1.00008, 62864, 2, 101.0, 95, 229, 419, 555, 767617, 0
97.00142, 0.999841, 65225, 2, 99.5, 95, 220, 415, 546, 704489, 0
98.001561, 1.000141, 66096, 2, 96.4, 94, 199, 398, 529, 704489, 0
99.001389, 0.999828, 67479, 2, 91.4, 94, 203, 399, 531, 15532, 0
100.001501, 1.000112, 58129, 2, 94.0, 95, 222, 413, 533, 15532, 0
101.00152, 1.000019, 70608, 0, 98.3, 96, 215, 414, 542, 593219, 0
102.001907, 1.000387, 63216, 0, 99.9, 95, 228, 430, 598, 593219, 0
103.001523, 0.999616, 55233, 0, 96.2, 95, 238, 426, 601, 21939, 0
104.001543, 1.00002, 73484, 0, 94.5, 95, 225, 411, 549, 21939, 0
105.001474, 0.999931, 63099, 0, 92.7, 96, 207, 405, 515, 20995, 0
106.001529, 1.000055, 70076, 0, 96.3, 94, 195, 402, 519, 724902, 0
107.002128, 1.000599, 66982, 2, 96.8, 93, 201, 403, 538, 724902, 0
108.001339, 0.999211, 56230, 2, 97.4, 93, 205, 400, 543, 799809, 0
109.001556, 1.000217, 65772, 0, 100.4, 95, 225, 412, 546, 799809, 0
110.001381, 0.999825, 59775, 0, 93.9, 95, 222, 415, 546, 21236, 0
111.001297, 0.999916, 64929, 0, 91.6, 94, 203, 403, 536, 21236, 0
112.001304, 1.000007, 61697, 0, 94.6, 96, 219, 413, 528, 23037, 0
113.001694, 1.00039, 71064, 2, 94.6, 96, 219, 412, 521, 23037, 0
114.001389, 0.999695, 61474, 0, 91.9, 94, 203, 401, 518, 13908, 0
115.001299, 0.99991, 66909, 0, 91.4, 94, 204, 399, 520, 15910, 0
116.001454, 1.000155, 69599, 1, 97.3, 95, 199, 401, 524, 697348, 0
117.001465, 1.000011, 66205, 1, 100.7, 96, 225, 417, 573, 697348, 0
118.001627, 1.000162, 56579, 2, 94.3, 94, 232, 415, 568, 13978, 0
119.001639, 1.000012, 61694, 2, 93.8, 95, 222, 415, 545, 13597, 0
120.001461, 0.999822, 71194, 0, 94.5, 96, 219, 416, 531, 21334, 0
121.001334, 0.999873, 68462, 0, 97.5, 94, 203, 405, 522, 728259, 0
122.001548, 1.000214, 68609, 2, 96.8, 93, 203, 398, 538, 728259, 0
123.001531, 0.999983, 60259, 2, 97.7, 92, 207, 393, 543, 823283, 0
124.001446, 0.999915, 64953, 0, 101.4, 94, 228, 415, 583, 823283, 0
125.001344, 0.999898, 61853, 0, 93.6, 93, 222, 414, 563, 20984, 0
126.001552, 1.000208, 60945, 2, 93.3, 95, 218, 408, 533, 21155, 0
127.0014, 0.999848, 66860, 2, 99.5, 97, 216, 411, 531, 663103, 0
128.001289, 0.999889, 65445, 2, 99.5, 95, 223, 414, 545, 663103, 0
129.001351, 1.000062, 61796, 0, 93.8, 94, 224, 418, 577, 14477, 0
130.001252, 0.999901, 66874, 0, 93.6, 95, 220, 420, 565, 4061, 0
131.001589, 1.000337, 60095, 0, 93.7, 96, 220, 412, 519, 4061, 0
132.001465, 0.999876, 62876, 0, 95.0, 96, 226, 417, 536, 15411, 0
133.001601, 1.000136, 71418, 2, 94.2, 96, 215, 411, 527, 15411, 0
134.001508, 0.999907, 63678, 2, 91.8, 95, 200, 401, 520, 20340, 0
135.001351, 0.999843, 67118, 0, 96.8, 94, 198, 408, 539, 685901, 0
136.001513, 1.000162, 61073, 0, 99.4, 94, 223, 418, 584, 685901, 0
137.001341, 0.999828, 68267, 0, 94.7, 94, 230, 415, 577, 21725, 0
138.00142, 1.000079, 61007, 0, 93.9, 94, 224, 412, 541, 21725, 0
139.001487, 1.000067, 70319, 0, 92.9, 95, 216, 408, 523, 21410, 0
140.001483, 0.999996, 61401, 0, 93.6, 95, 223, 414, 529, 21410, 0
141.001395, 0.999912, 67524, 2, 92.7, 94, 214, 409, 529, 20097, 0
142.001512, 1.000117, 63627, 2, 90.4, 93, 194, 397, 512, 20097, 0
143.001578, 1.000066, 67902, 2, 96.6, 94, 198, 399, 514, 711860, 0
144.001558, 0.99998, 54581, 2, 103.4, 94, 206, 403, 547, 724478, 0
145.001577, 1.000019, 67267, 2, 100.0, 96, 220, 417, 563, 724478, 0
146.001583, 1.000006, 71349, 0, 93.6, 95, 213, 417, 549, 23492, 0
147.001386, 0.999803, 63477, 0, 92.0, 94, 204, 411, 551, 15992, 0
148.001474, 1.000088, 63901, 0, 94.9, 96, 227, 415, 537, 22104, 0
149.00149, 1.000016, 64830, 0, 98.6, 96, 221, 411, 531, 560916, 0
150.001324, 0.999834, 71076, 2, 99.1, 96, 227, 417, 560, 560916, 0
151.001491, 1.000167, 56056, 2, 95.3, 95, 234, 423, 591, 16199, 0
152.001456, 0.999965, 61660, 2, 94.1, 94, 228, 421, 562, 13494, 0
153.001358, 0.999902, 65130, 2, 93.9, 96, 213, 418, 545, 13996, 0
154.001513, 1.000155, 70880, 2, 91.4, 94, 199, 400, 525, 22343, 0
155.001404, 0.999891, 65892, 0, 91.2, 94, 201, 397, 514, 22343, 0
156.001314, 0.99991, 63106, 0, 94.4, 96, 224, 414, 535, 19550, 0
157.001516, 1.000202, 60706, 2, 94.3, 96, 223, 417, 557, 15664, 0
158.001663, 1.000147, 71039, 2, 92.2, 95, 204, 411, 552, 18887, 0
159.001518, 0.999855, 63937, 0, 91.8, 94, 201, 405, 525, 18887, 0
160.001392, 0.999874, 66620, 0, 90.8, 94, 196, 399, 521, 18798, 0
161.001448, 1.000056, 61934, 2, 90.4, 94, 195, 399, 534, 12985, 0
162.001801, 1.000353, 66024, 2, 94.4, 95, 221, 422, 569, 21675, 0
163.001592, 0.999791, 62862, 2, 95.3, 96, 228, 426, 562, 21675, 0
164.001383, 0.999791, 59536, 2, 94.5, 96, 226, 416, 528, 14798, 0
165.001859, 1.000476, 72391, 2, 97.6, 96, 217, 411, 523, 499433, 0
166.001679, 0.99982, 70314, 2, 96.4, 94, 208, 408, 550, 499433, 0
167.001799, 1.00012, 57098, 0, 91.6, 92, 208, 403, 568, 20898, 0
168.001532, 0.999733, 63866, 0, 90.8, 92, 200, 394, 533, 21336, 0
169.001726, 1.000194, 65742, 0, 96.7, 94, 197, 400, 521, 709274, 0
170.001653, 0.999927, 69435, 2, 96.6, 94, 195, 402, 521, 709274, 0
171.001393, 0.99974, 60463, 2, 97.5, 93, 203, 397, 537, 770246, 0
172.001466, 1.000073, 61639, 2, 101.0, 95, 229, 414, 561, 770246, 0
173.001402, 0.999936, 66076, 2, 94.5, 95, 223, 419, 568, 21171, 0
174.001391, 0.999989, 60069, 0, 91.5, 93, 201, 411, 564, 16477, 0
175.001507, 1.000116, 69831, 0, 94.1, 95, 219, 420, 555, 20643, 0
176.001353, 0.999846, 64592, 2, 99.0, 96, 223, 417, 547, 532883, 0
177.00136, 1.000007, 68917, 2, 97.5, 94, 214, 417, 581, 532883, 0
178.001522, 1.000162, 61748, 2, 92.3, 93, 210, 417, 584, 24435, 0
179.001265, 0.999743, 61085, 2, 90.6, 93, 198, 403, 535, 24435, 0
180.001448, 1.000183, 68464, 2, 96.0, 93, 194, 400, 519, 695330, 0
181.001384, 0.999936, 64305, 2, 96.7, 93, 200, 401, 538, 695330, 0
181.738234, 0.73685, 69, 2, 92.2, 92, 219, 406, 560, 19846, 0
