elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
140.004309, 0.999321, 49130, 5, 33.4, 12, 74, 115, 2747, 322294, 0
141.005622, 1.001313, 43792, 0, 31.3, 11, 60, 103, 2463, 494495, 0
142.003386, 0.997764, 46005, 5, 21.7, 10, 56, 100, 2391, 13749, 0
143.002921, 0.999535, 52523, 5, 20.7, 10, 40, 92, 2406, 21869, 0
144.00364, 1.000719, 45591, 5, 27.0, 11, 37, 93, 2419, 477281, 0
145.004644, 1.001004, 56692, 5, 24.4, 10, 40, 91, 2340, 415246, 0
146.038333, 1.033689, 42741, 5, 27.0, 11, 42, 93, 2470, 415246, 0
147.00416, 0.965827, 45843, 5, 18.6, 11, 32, 82, 2281, 23718, 0
148.004455, 1.000295, 53622, 0, 18.1, 10, 34, 84, 2243, 8872, 0
149.003613, 0.999158, 37340, 0, 19.5, 11, 35, 87, 2419, 4692, 0
150.005086, 1.001473, 55023, 0, 18.4, 10, 30, 84, 2454, 21984, 0
151.005785, 1.000699, 57233, 0, 19.1, 10, 36, 89, 2262, 21984, 0
152.002968, 0.997183, 46798, 0, 18.5, 10, 35, 87, 2260, 3465, 0
153.004435, 1.001467, 41441, 5, 27.2, 10, 41, 94, 2366, 477068, 0
154.0055, 1.001065, 44364, 2, 22.0, 10, 50, 105, 2471, 10075, 0
155.00542, 0.99992, 52844, 5, 20.9, 11, 45, 98, 2415, 10075, 0
156.002414, 0.996994, 52351, 0, 24.7, 11, 36, 88, 2371, 369575, 0
157.00722, 1.004806, 46052, 5, 31.5, 10, 35, 88, 2312, 545268, 0
158.006122, 0.998902, 51540, 5, 26.9, 10, 36, 87, 2355, 545268, 0
159.004731, 0.998609, 49053, 5, 19.4, 10, 35, 88, 2355, 11340, 0
160.003772, 0.999041, 51866, 5, 26.2, 10, 38, 92, 2359, 476862, 0
161.029458, 1.025686, 36827, 0, 29.1, 10, 44, 97, 2418, 476862, 0
162.002541, 0.973083, 52681, 0, 25.7, 10, 41, 92, 2403, 376832, 0
163.003729, 1.001188, 43774, 1, 31.0, 11, 63, 122, 2423, 376832, 0
164.002958, 0.999229, 39924, 1, 26.3, 11, 66, 128, 2441, 22775, 0
165.005665, 1.002707, 49852, 2, 22.1, 11, 42, 92, 2493, 6844, 0
166.005895, 1.00023, 47499, 2, 23.0, 11, 54, 97, 2445, 7909, 0
167.003457, 0.997562, 50663, 0, 22.6, 11, 52, 93, 2375, 24068, 0
168.003613, 1.000156, 38116, 5, 21.6, 11, 48, 90, 2375, 24068, 0
169.005565, 1.001952, 47432, 5, 22.1, 11, 56, 97, 2502, 10551, 0
170.005869, 1.000304, 51263, 5, 27.7, 11, 55, 99, 2445, 360791, 0
171.005227, 0.999358, 41458, 5, 29.5, 11, 64, 117, 2423, 360791, 0
172.002254, 0.997027, 42261, 0, 27.6, 11, 74, 127, 2541, 24162, 0
173.005948, 1.003694, 35262, 0, 39.9, 12, 80, 121, 2800, 481720, 0
174.002775, 0.996827, 30702, 6, 40.6, 12, 80, 123, 3052, 481720, 0
175.003336, 1.000561, 38042, 6, 32.6, 12, 88, 135, 2896, 4934, 0
176.003302, 0.999966, 34637, 5, 36.7, 13, 90, 132, 3075, 14711, 0
177.005584, 1.002282, 40948, 5, 34.1, 12, 87, 132, 2980, 14711, 0
178.00454, 0.998956, 48554, 5, 32.0, 12, 83, 123, 3024, 9337, 0
179.002033, 0.997493, 51521, 5, 22.4, 11, 57, 100, 2353, 9337, 0
180.001646, 0.999613, 44362, 1, 23.3, 11, 62, 100, 2352, 4503, 0
181.005419, 1.003773, 48963, 5, 20.5, 11, 46, 93, 2426, 10694, 0
181.861607, 0.856188, 300, 0, 21.0, 10, 50, 94, 2439, 7411, 0
