elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
41.183854, 1.09382, 51345, 0, 11.6, 7, 16, 23, 2285, 22337, 0
42.005434, 0.82158, 33749, 3, 12.3, 7, 16, 24, 2415, 4316, 0
43.007646, 1.002212, 50301, 0, 12.2, 7, 16, 24, 2414, 9256, 0
44.111637, 1.103991, 47299, 3, 10.9, 7, 14, 23, 2119, 5396, 0
45.058632, 0.946995, 45286, 0, 12.2, 7, 15, 23, 2361, 24673, 0
46.054675, 0.996043, 45415, 3, 11.6, 7, 15, 23, 2117, 24673, 0
47.01947, 0.964795, 43673, 3, 12.3, 7, 17, 24, 2356, 19029, 0
48.005797, 0.986327, 43104, 3, 12.4, 7, 16, 24, 2423, 9932, 0
49.006418, 1.000621, 46965, 3, 12.6, 7, 16, 23, 2376, 24155, 0
50.006586, 1.000168, 48348, 3, 12.5, 7, 15, 23, 2381, 23470, 0
51.007263, 1.000677, 44368, 0, 12.5, 7, 16, 24, 2393, 23470, 0
52.006163, 0.9989, 43726, 3, 13.3, 7, 15, 24, 2489, 12302, 0
53.004617, 0.998454, 45800, 0, 13.3, 7, 16, 24, 2440, 26250, 0
54.0073, 1.002683, 46974, 3, 12.0, 7, 16, 24, 2362, 5601, 0
55.0065, 0.9992, 47053, 0, 20.5, 7, 16, 23, 1746, 573408, 0
56.006584, 1.000084, 45196, 3, 20.4, 7, 16, 23, 2177, 573408, 0
57.006017, 0.999433, 41514, 0, 11.8, 7, 17, 23, 2334, 10150, 0
58.006333, 1.000316, 48325, 3, 12.1, 7, 17, 24, 2381, 10550, 0
59.00741, 1.001077, 45073, 0, 12.3, 7, 16, 23, 2413, 11324, 0
60.006222, 0.998812, 47064, 0, 11.9, 7, 16, 23, 2365, 9133, 0
61.004567, 0.998345, 49399, 0, 25.8, 7, 16, 23, 2339, 517043, 0
62.018309, 1.013742, 47344, 0, 20.6, 7, 16, 24, 2419, 517043, 0
63.048676, 1.030367, 44283, 3, 12.5, 7, 16, 24, 2404, 3020, 0
64.005281, 0.956605, 45620, 3, 12.2, 7, 16, 23, 2346, 24401, 0
65.006499, 1.001218, 47473, 0, 11.7, 7, 15, 23, 2283, 24401, 0
66.007456, 1.000957, 44771, 0, 27.3, 7, 15, 23, 2345, 562047, 0
67.004531, 0.997075, 47035, 3, 21.6, 7, 16, 24, 2452, 562047, 0
68.008204, 1.003673, 44479, 3, 13.7, 7, 16, 24, 2476, 11420, 0
69.004866, 0.996662, 46341, 3, 12.6, 7, 16, 23, 2358, 16823, 0
70.004163, 0.999297, 46482, 3, 11.5, 7, 16, 23, 2169, 9699, 0
71.002429, 0.998266, 45251, 0, 11.7, 7, 16, 23, 2307, 3193, 0
72.005526, 1.003097, 47719, 0, 20.6, 7, 16, 24, 2402, 509163, 0
73.001763, 0.996237, 43982, 0, 20.6, 7, 16, 24, 2351, 509163, 0
74.004164, 1.002401, 47192, 0, 11.6, 7, 16, 23, 2280, 10882, 0
75.004319, 1.000155, 44014, 0, 12.3, 7, 15, 23, 2373, 3847, 0
76.004956, 1.000637, 49571, 0, 11.4, 7, 15, 23, 2276, 3847, 0
77.014189, 1.009233, 47571, 0, 11.7, 7, 16, 23, 1886, 9741, 0
78.050518, 1.036329, 46092, 0, 11.7, 7, 16, 24, 2181, 3328, 0
79.051465, 1.000947, 46523, 0, 11.5, 7, 15, 23, 2347, 3328, 0
80.035285, 0.98382, 45195, 0, 12.2, 7, 15, 23, 2353, 9106, 0
81.027511, 0.992226, 43757, 0, 12.0, 7, 16, 23, 2256, 25073, 0
82.003933, 0.976422, 42783, 0, 12.9, 7, 16, 24, 2415, 25073, 0
83.003889, 0.999956, 50631, 3, 20.4, 7, 16, 23, 2340, 555737, 0
84.00163, 0.997741, 48416, 0, 20.0, 7, 15, 22, 2308, 555737, 0
85.014317, 1.012687, 44938, 3, 11.7, 7, 16, 23, 2308, 11424, 0
86.004484, 0.990167, 47152, 0, 18.9, 7, 16, 24, 2386, 409222, 0
87.062795, 1.058311, 49024, 3, 18.6, 7, 16, 23, 2234, 441503, 0
88.105422, 1.042627, 47508, 0, 12.4, 7, 15, 23, 2341, 11085, 0
89.118599, 1.013177, 49300, 3, 20.3, 7, 16, 23, 2302, 583356, 0
90.242047, 1.123448, 54106, 0, 19.4, 7, 15, 23, 2304, 583356, 0
91.11011, 0.868063, 34865, 3, 12.1, 7, 15, 23, 2321, 10972, 0
92.178287, 1.068177, 49543, 0, 12.3, 7, 16, 24, 2399, 11446, 0
93.234635, 1.056348, 51137, 3, 11.9, 7, 16, 23, 2337, 10493, 0
94.046699, 0.812064, 37278, 0, 11.4, 7, 15, 23, 2192, 4515, 0
95.022512, 0.975813, 46143, 3, 11.5, 7, 16, 23, 1899, 4515, 0
96.017868, 0.995356, 44384, 0, 19.2, 7, 16, 24, 2391, 450023, 0
97.003041, 0.985173, 47155, 3, 20.0, 7, 16, 23, 2362, 494147, 0
98.004995, 1.001954, 48577, 0, 19.4, 7, 16, 23, 2340, 494147, 0
99.024781, 1.019786, 46505, 3, 10.9, 7, 15, 23, 1434, 9777, 0
100.016699, 0.991918, 45670, 3, 11.7, 7, 15, 23, 2249, 14939, 0
101.009052, 0.992353, 44500, 3, 11.8, 7, 16, 23, 2380, 2640, 0
102.004167, 0.995115, 46014, 0, 11.6, 7, 15, 23, 2322, 5657, 0
103.005272, 1.001105, 48889, 3, 19.9, 7, 15, 23, 1759, 572720, 0
104.005034, 0.999762, 47134, 0, 20.7, 7, 15, 23, 2267, 572720, 0
105.003824, 0.99879, 43951, 3, 11.6, 7, 15, 23, 2264, 10880, 0
106.003509, 0.999685, 48320, 0, 11.5, 7, 15, 23, 2285, 10862, 0
107.0055, 1.001991, 47255, 3, 11.2, 7, 16, 23, 2148, 11093, 0
108.003536, 0.998036, 45345, 0, 11.8, 7, 15, 23, 2336, 11618, 0
109.00563, 1.002094, 45733, 3, 12.8, 7, 16, 24, 2421, 11868, 0
110.003111, 0.997481, 47855, 0, 13.1, 7, 16, 23, 2444, 8731, 0
111.004512, 1.001401, 47019, 3, 12.8, 7, 16, 23, 2417, 10828, 0
112.001959, 0.997447, 46361, 0, 11.8, 7, 16, 23, 2371, 5013, 0
113.005207, 1.003248, 46210, 0, 11.4, 7, 15, 23, 2243, 12583, 0
114.004254, 0.999047, 48258, 0, 11.7, 7, 16, 23, 2064, 24250, 0
115.004895, 1.000641, 48061, 0, 11.4, 7, 15, 23, 1728, 11105, 0
116.00422, 0.999325, 46619, 0, 11.6, 7, 16, 23, 1643, 24458, 0
117.003626, 0.999406, 47750, 0, 12.0, 7, 16, 23, 2333, 24458, 0
118.005563, 1.001937, 46826, 0, 12.1, 7, 16, 23, 2365, 24673, 0
119.061031, 1.055468, 48750, 0, 12.6, 7, 15, 23, 2355, 24849, 0
120.113649, 1.052618, 46586, 0, 18.4, 7, 15, 24, 2332, 433876, 0
121.046007, 0.932358, 44563, 0, 11.6, 7, 15, 23, 2307, 3628, 0
122.00492, 0.958913, 44126, 0, 12.0, 7, 15, 23, 2340, 3881, 0
123.00503, 1.00011, 49582, 0, 11.7, 7, 16, 23, 2323, 10940, 0
124.059392, 1.054362, 48677, 1, 11.9, 7, 15, 23, 2272, 23342, 0
125.016892, 0.9575, 47112, 1, 11.6, 7, 15, 22, 2015, 24224, 0
126.073561, 1.056669, 50183, 0, 12.0, 7, 16, 23, 2282, 24224, 0
127.221488, 1.147927, 50500, 0, 11.8, 7, 16, 23, 2381, 3278, 0
128.002989, 0.781501, 34302, 0, 11.4, 7, 16, 23, 2265, 3278, 0
129.004186, 1.001197, 49132, 0, 11.3, 7, 15, 23, 1600, 11420, 0
130.017137, 1.012951, 48003, 0, 11.8, 7, 14, 22, 2279, 11861, 0
131.006401, 0.989264, 46325, 0, 11.4, 7, 15, 23, 2235, 11312, 0
132.004071, 0.99767, 46356, 3, 11.7, 7, 15, 23, 2290, 2892, 0
133.003637, 0.999566, 48272, 0, 11.2, 7, 15, 23, 1812, 2940, 0
134.031932, 1.028295, 47154, 3, 21.6, 7, 14, 22, 2301, 594333, 0
135.024924, 0.992992, 44772, 3, 21.7, 7, 15, 23, 2355, 594333, 0
136.053156, 1.028232, 43683, 3, 12.3, 7, 16, 23, 2408, 10855, 0
137.004134, 0.950978, 46249, 0, 11.5, 7, 15, 23, 2325, 9184, 0
138.004882, 1.000748, 49536, 3, 11.7, 7, 15, 22, 2258, 10753, 0
139.078328, 1.073446, 49968, 0, 12.7, 7, 16, 23, 2284, 25635, 0
140.079026, 1.000698, 46101, 3, 12.6, 7, 17, 24, 2422, 25635, 0
141.088091, 1.009065, 47470, 0, 20.1, 7, 16, 23, 2366, 557684, 0
142.097882, 1.009791, 48318, 3, 19.4, 7, 16, 23, 2263, 557684, 0
143.117723, 1.019841, 47347, 0, 11.8, 7, 16, 23, 2302, 9307, 0
144.102054, 0.984331, 48624, 3, 17.7, 7, 16, 23, 2218, 432281, 0
145.210633, 1.108579, 50775, 0, 11.7, 7, 16, 23, 2155, 9970, 0
146.00538, 0.794747, 36922, 3, 11.2, 7, 16, 23, 1561, 4821, 0
147.005269, 0.999889, 46500, 0, 12.0, 7, 16, 23, 2307, 11316, 0
148.003485, 0.998216, 48323, 3, 11.1, 7, 15, 23, 1616, 7791, 0
149.016188, 1.012703, 47622, 0, 11.4, 7, 16, 23, 1504, 24829, 0
150.005677, 0.989489, 45455, 3, 20.1, 7, 15, 23, 1075, 535610, 0
151.004937, 0.99926, 46137, 0, 19.6, 7, 15, 23, 2015, 535610, 0
152.007695, 1.002758, 45473, 3, 11.7, 7, 15, 23, 2290, 10748, 0
153.00175, 0.994055, 47271, 3, 10.8, 7, 15, 22, 2154, 2584, 0
154.004286, 1.002536, 48362, 3, 11.7, 7, 15, 22, 2304, 9184, 0
155.002971, 0.998685, 46874, 0, 12.4, 7, 15, 23, 2356, 25754, 0
156.052691, 1.04972, 50002, 3, 12.1, 7, 16, 23, 2139, 25754, 0
157.113234, 1.060543, 48591, 3, 10.9, 7, 14, 23, 2285, 3087, 0
158.096776, 0.983542, 46919, 3, 9.9, 7, 13, 22, 114, 10497, 0
159.121044, 1.024268, 48156, 0, 11.6, 7, 15, 22, 2254, 2647, 0
160.235259, 1.114215, 50735, 3, 11.9, 7, 16, 23, 2383, 5071, 0
161.006394, 0.771135, 33879, 0, 11.6, 7, 16, 23, 2251, 4856, 0
162.003876, 0.997482, 48488, 3, 11.6, 7, 15, 23, 2273, 4133, 0
163.002682, 0.998806, 46217, 0, 12.3, 7, 16, 23, 2358, 5912, 0
164.004101, 1.001419, 48749, 3, 12.1, 7, 15, 23, 2312, 2679, 0
165.003972, 0.999871, 46656, 0, 11.1, 7, 15, 23, 2251, 8522, 0
166.003077, 0.999105, 49079, 0, 11.3, 7, 15, 23, 2262, 11331, 0
167.003864, 1.000787, 45983, 0, 11.2, 7, 15, 23, 1716, 5119, 0
168.005642, 1.001778, 45981, 0, 11.5, 7, 14, 22, 2356, 17457, 0
169.00435, 0.998708, 44960, 0, 11.7, 7, 13, 22, 2365, 17457, 0
170.005513, 1.001163, 50765, 0, 11.4, 7, 16, 23, 1589, 22534, 0
171.005329, 0.999816, 45852, 0, 18.1, 7, 15, 23, 1520, 447632, 0
172.008081, 1.002752, 43864, 0, 12.5, 7, 16, 23, 2360, 8044, 0
173.004221, 0.99614, 46673, 0, 11.6, 7, 16, 23, 2208, 2693, 0
174.001942, 0.997721, 46532, 0, 10.9, 7, 15, 23, 1502, 4277, 0
175.006524, 1.004582, 47459, 3, 10.9, 7, 15, 22, 1525, 4277, 0
176.003586, 0.997062, 48413, 3, 12.5, 7, 15, 22, 2334, 12213, 0
177.00474, 1.001154, 47941, 0, 11.5, 7, 15, 23, 2284, 12023, 0
178.004284, 0.999544, 46843, 0, 12.1, 7, 16, 23, 2277, 24638, 0
179.003807, 0.999523, 47373, 0, 11.6, 7, 16, 23, 2336, 2919, 0
180.003928, 1.000121, 42388, 0, 18.6, 7, 16, 23, 2367, 410929, 0
181.005627, 1.001699, 47599, 0, 11.3, 7, 14, 23, 2212, 11643, 0
181.881668, 0.876041, 23880, 0, 11.2, 7, 14, 22, 2267, 2699, 0
