elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
92.002497, 1.000392, 34138, 3, 36.0, 9, 68, 102, 2547, 473372, 0
93.008418, 1.005921, 33969, 0, 34.5, 8, 68, 105, 2663, 445793, 0
94.004781, 0.996363, 50765, 3, 20.6, 7, 43, 83, 2372, 268823, 0
95.008821, 1.00404, 38743, 3, 26.4, 7, 53, 89, 2413, 375476, 0
96.004834, 0.996013, 39751, 3, 22.1, 8, 62, 98, 2415, 21239, 0
97.003373, 0.998539, 34522, 3, 25.3, 9, 68, 98, 2954, 10063, 0
98.001127, 0.997754, 36492, 3, 21.3, 8, 63, 96, 2540, 4583, 0
99.005782, 1.004655, 45137, 3, 18.3, 7, 57, 95, 2452, 9739, 0
100.00344, 0.997658, 51122, 3, 22.1, 7, 44, 78, 2324, 321671, 0
101.00427, 1.00083, 35747, 0, 19.2, 7, 55, 86, 2400, 4025, 0
102.006173, 1.001903, 34529, 3, 20.2, 8, 60, 93, 2839, 4462, 0
103.006399, 1.000226, 47316, 3, 18.6, 8, 59, 96, 2417, 8630, 0
104.005706, 0.999307, 47098, 3, 14.3, 7, 38, 76, 2259, 9356, 0
105.003687, 0.997981, 48586, 3, 13.0, 6, 34, 78, 2344, 4097, 0
106.003268, 0.999581, 47376, 0, 14.4, 7, 38, 72, 2160, 4344, 0
107.00427, 1.001002, 35769, 3, 23.1, 10, 64, 94, 2372, 11030, 0
108.005573, 1.001303, 39916, 0, 20.4, 8, 63, 100, 539, 8008, 0
109.007171, 1.001598, 45134, 3, 19.2, 8, 54, 93, 2798, 4319, 0
110.004477, 0.997306, 44301, 0, 15.2, 7, 38, 73, 2188, 21619, 0
111.001483, 0.997006, 51913, 3, 14.1, 6, 38, 76, 2237, 4113, 0
112.004761, 1.003278, 47205, 0, 13.0, 7, 27, 63, 2269, 6630, 0
113.002361, 0.9976, 48955, 3, 21.0, 7, 27, 63, 2199, 430780, 0
114.005381, 1.00302, 47979, 0, 12.6, 7, 30, 67, 2200, 8393, 0
115.00425, 0.998869, 50674, 3, 13.1, 7, 30, 64, 2093, 2707, 0
116.00295, 0.9987, 50842, 0, 12.5, 6, 28, 64, 2257, 7634, 0
117.005534, 1.002584, 47631, 3, 13.6, 7, 33, 68, 2054, 2869, 0
118.005092, 0.999558, 46777, 0, 15.2, 7, 36, 76, 2192, 14518, 0
119.00366, 0.998568, 47329, 3, 13.9, 7, 33, 71, 2328, 19279, 0
120.001536, 0.997876, 38727, 3, 16.5, 7, 45, 79, 2393, 3214, 0
121.004268, 1.002732, 41051, 0, 17.5, 7, 52, 84, 2585, 10286, 0
122.003853, 0.999585, 31151, 3, 22.9, 8, 68, 104, 2779, 10050, 0
123.004001, 1.000148, 34334, 0, 24.6, 9, 73, 115, 2941, 6739, 0
124.005461, 1.00146, 38599, 3, 20.9, 8, 65, 98, 254, 5522, 0
125.003355, 0.997894, 36837, 3, 23.7, 9, 66, 95, 2475, 7593, 0
126.002265, 0.99891, 45400, 3, 16.0, 7, 49, 84, 2429, 8063, 0
127.0049, 1.002635, 37760, 0, 17.3, 7, 49, 81, 2491, 9332, 0
128.003565, 0.998665, 41940, 3, 15.6, 7, 37, 77, 2639, 8959, 0
129.003134, 0.999569, 47828, 3, 19.5, 7, 40, 75, 2196, 262968, 0
130.003655, 1.000521, 45620, 3, 22.0, 6, 39, 83, 2385, 326336, 0
