elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
49.011065, 0.841949, 27222, 3, 11.7, 7, 14, 22, 1913, 7743, 0
50.00805, 0.996985, 51352, 0, 10.7, 7, 13, 19, 2235, 10426, 0
51.012945, 1.004895, 32313, 0, 10.4, 7, 14, 20, 203, 5267, 0
52.007467, 0.994522, 43571, 3, 13.4, 8, 15, 25, 2347, 5267, 0
53.012966, 1.005499, 42617, 4, 12.6, 8, 15, 25, 2118, 3356, 0
54.01095, 0.997984, 40491, 3, 12.4, 8, 14, 25, 2529, 7157, 0
55.008529, 0.997579, 57697, 3, 16.6, 7, 14, 23, 1970, 320836, 0
56.075767, 1.067238, 35745, 0, 12.1, 8, 14, 23, 1919, 24841, 0
57.109282, 1.033515, 45045, 3, 14.0, 8, 14, 23, 2300, 28879, 0
58.011463, 0.902181, 45633, 0, 12.2, 8, 14, 23, 2025, 28879, 0
59.124938, 1.113475, 57796, 3, 11.9, 8, 14, 22, 1984, 11315, 0
60.267288, 1.14235, 60006, 0, 11.9, 7, 13, 22, 1969, 2977, 0
61.190784, 0.923496, 47457, 0, 11.9, 7, 13, 22, 1938, 2883, 0
62.060009, 0.869225, 46178, 0, 11.7, 7, 13, 23, 1879, 14930, 0
63.193575, 1.133566, 63419, 0, 11.6, 7, 13, 23, 1938, 5806, 0
64.033127, 0.839552, 30688, 0, 11.5, 7, 14, 22, 1992, 3818, 0
65.060013, 1.026886, 56616, 0, 11.7, 7, 14, 22, 2066, 3818, 0
66.126977, 1.066964, 48902, 0, 11.5, 7, 13, 22, 1827, 12544, 0
67.244641, 1.117664, 58748, 0, 10.9, 7, 13, 21, 1733, 12544, 0
68.093864, 0.849223, 41878, 0, 12.1, 8, 14, 23, 1910, 13774, 0
69.154192, 1.060328, 54434, 0, 18.1, 8, 14, 23, 1944, 465147, 0
70.027989, 0.873797, 25776, 4, 12.2, 8, 14, 20, 2070, 3748, 0
71.009976, 0.981987, 41395, 0, 17.4, 7, 14, 21, 2110, 330027, 0
72.009171, 0.999195, 26572, 4, 21.6, 8, 15, 23, 335, 437764, 0
73.012675, 1.003504, 38743, 0, 21.9, 8, 15, 26, 1942, 437764, 0
74.010079, 0.997404, 34629, 3, 14.6, 9, 16, 28, 2961, 10121, 0
75.009039, 0.99896, 47782, 0, 13.8, 8, 16, 26, 2321, 9037, 0
76.008767, 0.999728, 55912, 3, 12.4, 8, 15, 24, 1967, 3045, 0
77.124806, 1.116039, 60747, 0, 12.9, 8, 14, 23, 2014, 26975, 0
78.393687, 1.268881, 76448, 0, 12.0, 7, 14, 23, 1879, 26975, 0
79.56377, 1.170083, 68307, 0, 17.3, 7, 13, 23, 1891, 611838, 0
80.880591, 1.316821, 54532, 1, 11.5, 7, 13, 22, 1753, 27439, 0
81.90737, 1.026779, 57732, 0, 26.0, 7, 13, 22, 1781, 586284, 0
83.069317, 1.161947, 40152, 0, 22.5, 8, 14, 22, 1991, 586284, 0
84.110261, 1.040944, 48830, 0, 12.3, 8, 14, 22, 2101, 9322, 0
85.043633, 0.933372, 40228, 3, 17.8, 8, 14, 24, 1960, 387546, 0
86.009742, 0.966109, 30442, 3, 12.7, 8, 14, 25, 2550, 12832, 0
87.012329, 1.002587, 48600, 3, 12.4, 7, 14, 24, 2309, 18284, 0
88.006334, 0.994005, 47002, 0, 19.7, 7, 14, 24, 2640, 462010, 0
89.005692, 0.999358, 44607, 3, 19.4, 7, 14, 23, 1973, 462010, 0
90.010351, 1.004659, 52974, 0, 12.6, 8, 14, 24, 1928, 21858, 0
91.20295, 1.192599, 51208, 0, 12.1, 8, 14, 25, 1917, 5158, 0
92.010226, 0.807276, 25181, 0, 13.0, 8, 14, 25, 2231, 5242, 0
93.010015, 0.999789, 40506, 0, 12.8, 8, 14, 25, 2386, 5612, 0
94.008708, 0.998693, 43243, 0, 13.6, 8, 15, 26, 2386, 9468, 0
95.011261, 1.002553, 33001, 0, 20.9, 8, 15, 25, 2732, 390453, 0
96.012002, 1.000741, 40763, 0, 11.8, 8, 14, 22, 2612, 4798, 0
97.009853, 0.997851, 45654, 0, 12.5, 8, 14, 24, 2331, 18942, 0
98.010462, 1.000609, 40848, 3, 12.7, 8, 15, 25, 2356, 18942, 0
99.011832, 1.00137, 42831, 0, 13.1, 8, 14, 24, 2032, 23842, 0
100.007507, 0.995675, 36797, 3, 12.0, 7, 14, 23, 1558, 23842, 0
101.010408, 1.002901, 48281, 0, 11.9, 7, 14, 23, 1808, 10428, 0
102.010138, 0.99973, 51160, 3, 12.5, 8, 14, 24, 1997, 12144, 0
103.009416, 0.999278, 46976, 0, 11.2, 7, 13, 22, 1898, 4335, 0
104.008046, 0.99863, 54984, 3, 10.7, 7, 13, 21, 1805, 12810, 0
105.007205, 0.999159, 51553, 0, 11.8, 7, 13, 23, 1987, 3323, 0
106.150442, 1.143237, 63786, 0, 11.3, 7, 14, 23, 1612, 2835, 0
107.072131, 0.921689, 45188, 0, 11.3, 7, 14, 23, 1581, 2819, 0
108.257406, 1.185275, 47019, 0, 12.7, 8, 14, 24, 2107, 13802, 0
109.014002, 0.756596, 27383, 0, 13.7, 8, 14, 24, 2311, 9224, 0
110.011656, 0.997654, 53295, 0, 12.2, 7, 14, 24, 2115, 9224, 0
111.02267, 1.011014, 52014, 0, 12.1, 7, 14, 24, 1980, 10547, 0
112.049189, 1.026519, 61709, 0, 16.8, 7, 13, 23, 1795, 424131, 0
113.273469, 1.22428, 69706, 3, 19.0, 7, 13, 23, 1894, 662226, 0
114.360538, 1.087069, 57217, 0, 18.9, 7, 13, 23, 1926, 662226, 0
115.523156, 1.162618, 52163, 0, 11.6, 7, 14, 23, 1893, 12814, 0
116.639735, 1.116579, 44382, 3, 10.9, 7, 13, 21, 1867, 6598, 0
117.292191, 0.652456, 34362, 0, 10.7, 7, 13, 20, 1862, 6598, 0
118.09959, 0.807399, 41943, 0, 10.8, 7, 13, 20, 1759, 9629, 0
119.15913, 1.05954, 62452, 1, 11.1, 7, 13, 22, 1716, 6012, 0
120.088976, 0.929846, 30975, 1, 11.4, 7, 14, 23, 1835, 2773, 0
121.015006, 0.92603, 50840, 0, 11.5, 7, 13, 21, 1966, 9049, 0
122.01065, 0.995644, 33731, 0, 11.6, 7, 14, 23, 1764, 10891, 0
123.012168, 1.001518, 48640, 0, 22.5, 8, 14, 24, 2151, 543046, 0
124.012232, 1.000064, 53767, 0, 25.3, 8, 14, 24, 1748, 543046, 0
125.10807, 1.095838, 59789, 0, 11.8, 8, 14, 24, 1710, 25370, 0
126.354528, 1.246458, 75072, 0, 17.5, 7, 13, 22, 1925, 503922, 0
127.506314, 1.151786, 56133, 0, 11.9, 7, 13, 22, 1940, 12659, 0
128.61188, 1.105566, 55744, 0, 11.7, 7, 13, 22, 1915, 11924, 0
129.841383, 1.229503, 46347, 3, 12.5, 8, 14, 22, 1962, 28441, 0
130.618753, 0.77737, 41858, 3, 12.0, 8, 14, 21, 2058, 28441, 0
131.693241, 1.074488, 41294, 3, 21.7, 8, 14, 23, 2007, 493742, 0
132.501657, 0.808416, 49866, 0, 22.3, 8, 14, 24, 1993, 493742, 0
133.620202, 1.118545, 51757, 0, 21.7, 8, 14, 25, 1955, 493742, 0
134.78967, 1.169468, 35197, 0, 13.5, 8, 15, 27, 2477, 12172, 0
135.568567, 0.778897, 50687, 0, 13.2, 8, 14, 25, 2248, 12172, 0
136.552153, 0.983586, 39876, 0, 12.5, 8, 14, 23, 2141, 8489, 0
137.46303, 0.910877, 58455, 0, 16.7, 7, 14, 23, 2020, 416790, 0
138.623662, 1.160632, 63265, 0, 15.7, 7, 13, 22, 1888, 416790, 0
139.919739, 1.296077, 54261, 0, 11.5, 7, 13, 19, 1879, 29201, 0
140.916505, 0.996766, 62203, 3, 17.3, 7, 13, 21, 1902, 397205, 0
142.084647, 1.168142, 64611, 3, 11.3, 7, 13, 21, 1833, 22510, 0
143.431613, 1.346966, 80331, 3, 20.2, 7, 13, 22, 1880, 818671, 0
144.630569, 1.198956, 41838, 3, 24.4, 7, 13, 22, 1938, 678543, 0
145.262922, 0.632353, 39350, 3, 19.6, 7, 13, 21, 1947, 678543, 0
146.192225, 0.929303, 42493, 3, 10.7, 7, 13, 20, 1794, 3223, 0
147.080879, 0.888654, 33656, 3, 12.2, 8, 14, 23, 1954, 3853, 0
148.01143, 0.930551, 42435, 0, 11.8, 8, 14, 21, 1964, 5530, 0
149.007907, 0.996477, 57127, 0, 12.4, 7, 14, 23, 2011, 12915, 0
150.067812, 1.059905, 52976, 0, 11.8, 7, 13, 23, 1931, 11576, 0
151.008798, 0.940986, 37572, 0, 10.4, 7, 13, 21, 1880, 3191, 0
152.007687, 0.998889, 54751, 0, 10.4, 7, 13, 22, 2023, 3191, 0
153.009803, 1.002116, 58890, 0, 11.4, 7, 14, 24, 1812, 2915, 0
154.216891, 1.207088, 62870, 0, 11.8, 8, 14, 23, 1919, 3186, 0
155.11334, 0.896449, 53602, 0, 16.4, 7, 13, 21, 1889, 407194, 0
156.040085, 0.926745, 52435, 3, 15.8, 7, 13, 21, 1615, 407194, 0
157.318213, 1.278128, 69461, 3, 11.3, 7, 13, 21, 1848, 2655, 0
158.217104, 0.898891, 40760, 3, 11.6, 7, 13, 21, 1896, 10172, 0
159.096714, 0.87961, 44612, 3, 11.7, 7, 13, 22, 1909, 29716, 0
160.217329, 1.120615, 60692, 3, 12.7, 7, 14, 23, 1977, 29716, 0
161.162794, 0.945465, 46304, 4, 12.2, 8, 14, 23, 2005, 12913, 0
162.078115, 0.915321, 47744, 0, 11.4, 8, 14, 23, 1684, 3188, 0
163.33011, 1.251995, 61937, 0, 11.4, 7, 14, 22, 1561, 28972, 0
164.115787, 0.785677, 28004, 3, 11.7, 7, 13, 20, 1877, 28972, 0
165.085784, 0.969997, 53185, 3, 11.6, 7, 13, 20, 2063, 8318, 0
166.050147, 0.964363, 58453, 0, 11.2, 7, 13, 21, 1762, 13395, 0
167.279916, 1.229769, 69844, 0, 11.3, 7, 13, 21, 1782, 13395, 0
168.297833, 1.017917, 53063, 0, 12.3, 7, 13, 22, 1970, 5633, 0
169.346342, 1.048509, 58086, 0, 12.0, 7, 13, 22, 45, 13011, 0
