elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
83.069317, 1.161947, 48465, 0, 28.6, 11, 17, 26, 2497, 522458, 0
84.110261, 1.040944, 44387, 5, 28.9, 11, 17, 25, 2239, 558490, 0
85.043633, 0.933372, 36309, 0, 34.6, 11, 18, 27, 2275, 558490, 0
86.009742, 0.966109, 32843, 0, 39.9, 10, 17, 29, 2790, 538229, 0
87.012329, 1.002587, 43216, 0, 28.5, 10, 17, 26, 2640, 503865, 0
88.006334, 0.994005, 44553, 0, 22.5, 10, 17, 27, 2777, 438059, 0
89.005692, 0.999358, 52830, 0, 17.5, 10, 15, 26, 2668, 22213, 0
90.010351, 1.004659, 62349, 0, 21.9, 11, 16, 26, 2278, 501782, 0
91.20295, 1.192599, 24481, 6, 44.1, 11, 17, 31, 2513, 709276, 0
92.010226, 0.807276, 35672, 6, 33.8, 11, 15, 30, 2660, 709276, 0
93.010015, 0.999789, 43737, 0, 23.5, 11, 14, 29, 2740, 467935, 0
94.008708, 0.998693, 39618, 0, 17.1, 11, 17, 31, 2618, 10619, 0
95.011261, 1.002553, 26608, 5, 16.9, 11, 14, 28, 2882, 10619, 0
96.012002, 1.000741, 43824, 5, 17.1, 10, 16, 27, 2871, 17462, 0
97.009853, 0.997851, 48938, 0, 25.3, 11, 18, 27, 2708, 647435, 0
98.010462, 1.000609, 48895, 5, 25.7, 11, 18, 28, 2638, 647435, 0
99.011832, 1.00137, 29822, 0, 17.1, 11, 17, 28, 2573, 6348, 0
100.007507, 0.995675, 41873, 0, 16.5, 10, 16, 26, 2751, 17800, 0
101.010408, 1.002901, 56527, 0, 16.5, 11, 16, 26, 2577, 17800, 0
102.010138, 0.99973, 45351, 2, 16.7, 11, 17, 26, 2145, 16887, 0
103.009416, 0.999278, 57354, 2, 15.3, 10, 16, 24, 2113, 9382, 0
104.008046, 0.99863, 42934, 0, 14.9, 10, 16, 24, 2079, 6498, 0
105.007205, 0.999159, 68487, 0, 19.6, 10, 17, 25, 2074, 420006, 0
106.150442, 1.143237, 49102, 0, 25.4, 11, 15, 24, 2086, 514655, 0
107.072131, 0.921689, 50078, 0, 21.9, 11, 13, 24, 2109, 514655, 0
108.257406, 1.185275, 34699, 6, 16.4, 11, 13, 26, 2463, 9384, 0
109.014002, 0.756596, 35582, 6, 16.5, 10, 13, 25, 2495, 9384, 0
