elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
60.732695, 0.970912, 146824, 0, 5.5, 3, 6, 7, 806, 19133, 0
61.976525, 1.24383, 178490, 1, 5.5, 3, 6, 7, 629, 33267, 0
63.600749, 1.624224, 161881, 0, 5.1, 3, 6, 7, 681, 2851, 0
65.042825, 1.442076, 187104, 0, 5.3, 3, 6, 7, 621, 15325, 0
66.461798, 1.418973, 161252, 0, 5.5, 3, 5, 7, 656, 32624, 0
68.076753, 1.614955, 223730, 0, 4.9, 3, 5, 6, 24, 23705, 0
69.68589, 1.609137, 130199, 0, 5.9, 4, 6, 7, 888, 24743, 0
71.075257, 1.389367, 195123, 0, 5.4, 3, 6, 7, 735, 15151, 0
72.511601, 1.436344, 167615, 1, 5.0, 3, 6, 7, 761, 11115, 0
74.054201, 1.5426, 248932, 0, 6.9, 3, 5, 7, 763, 422315, 0
75.837948, 1.783747, 192691, 0, 5.3, 3, 5, 6, 775, 37016, 0
77.370073, 1.532125, 132588, 0, 5.8, 3, 6, 7, 829, 24199, 0
78.594951, 1.224878, 112122, 0, 6.3, 4, 6, 8, 974, 23427, 0
79.681772, 1.086821, 123396, 0, 5.4, 4, 6, 7, 872, 2254, 0
80.908896, 1.227124, 174574, 0, 7.6, 3, 6, 7, 847, 396142, 0
82.340468, 1.431572, 148159, 1, 5.1, 3, 5, 6, 794, 1604, 0
83.506582, 1.166114, 153533, 1, 5.0, 3, 5, 6, 762, 1660, 0
84.904945, 1.398363, 185744, 0, 5.2, 3, 6, 7, 804, 15522, 0
86.3078, 1.402855, 119922, 0, 5.1, 3, 6, 7, 857, 1767, 0
87.309613, 1.001813, 151912, 0, 5.3, 3, 6, 7, 782, 33620, 0
88.649782, 1.340169, 166052, 0, 5.1, 3, 6, 7, 779, 13338, 0
89.754146, 1.104364, 156488, 0, 5.1, 3, 6, 7, 768, 15180, 0
91.137323, 1.383177, 152867, 0, 5.5, 3, 6, 7, 731, 17642, 0
92.568894, 1.431571, 138064, 0, 5.9, 3, 6, 7, 879, 20670, 0
93.797309, 1.228415, 153395, 0, 5.7, 3, 6, 7, 793, 22211, 0
94.957646, 1.160337, 162194, 0, 5.1, 3, 5, 6, 777, 22211, 0
96.526923, 1.569277, 168993, 0, 5.2, 3, 6, 7, 795, 17134, 0
97.99731, 1.470387, 198165, 0, 5.3, 3, 6, 7, 827, 17134, 0
99.512858, 1.515548, 154596, 0, 5.0, 3, 6, 7, 774, 4962, 0
100.985805, 1.472947, 184376, 0, 5.2, 3, 6, 7, 787, 6902, 0
102.299317, 1.313512, 140536, 0, 5.5, 3, 6, 7, 807, 23599, 0
103.556623, 1.257306, 142882, 1, 5.8, 3, 6, 7, 908, 23599, 0
104.870644, 1.314021, 175883, 0, 5.5, 3, 6, 7, 778, 32187, 0
106.204824, 1.33418, 163678, 1, 5.5, 3, 6, 7, 730, 32599, 0
107.811743, 1.606919, 207743, 0, 7.3, 3, 6, 7, 729, 415163, 0
109.388766, 1.577023, 147424, 0, 5.4, 3, 6, 7, 725, 18642, 0
110.700221, 1.311455, 190123, 0, 5.3, 3, 6, 7, 630, 36201, 0
111.925082, 1.224861, 160564, 0, 5.1, 3, 5, 6, 627, 19126, 0
113.477938, 1.552856, 160694, 0, 5.9, 3, 6, 7, 794, 38612, 0
114.878071, 1.400133, 178870, 0, 7.4, 3, 6, 7, 746, 383047, 0
116.315088, 1.437017, 139403, 0, 5.5, 3, 6, 7, 939, 21085, 0
117.472307, 1.157219, 148298, 0, 5.3, 3, 6, 6, 763, 15681, 0
118.889364, 1.417057, 177407, 0, 5.4, 3, 6, 7, 769, 22291, 0
120.160906, 1.271542, 177223, 0, 5.4, 3, 6, 7, 734, 22291, 0
121.897704, 1.736798, 182292, 0, 5.1, 3, 6, 7, 659, 2766, 0
123.112749, 1.215045, 168824, 0, 5.2, 3, 5, 6, 823, 5595, 0
124.590386, 1.477637, 161806, 1, 5.7, 3, 6, 7, 838, 35071, 0
126.454922, 1.864536, 224991, 0, 5.4, 3, 6, 7, 831, 24321, 0
127.942225, 1.487303, 177831, 0, 5.3, 3, 6, 7, 836, 7229, 0
129.158481, 1.216256, 184792, 0, 5.4, 3, 6, 7, 833, 22656, 0
130.848429, 1.689948, 164644, 0, 5.2, 3, 6, 7, 815, 10276, 0
132.038953, 1.190524, 154844, 0, 5.4, 3, 6, 7, 867, 12960, 0
133.498644, 1.459691, 174454, 0, 5.1, 3, 6, 7, 747, 22768, 0
135.040112, 1.541468, 203827, 0, 5.4, 3, 6, 7, 786, 36918, 0
136.53411, 1.493998, 146547, 0, 5.5, 3, 6, 7, 823, 23659, 0
138.101063, 1.566953, 155090, 0, 5.5, 4, 6, 7, 912, 1991, 0
139.240685, 1.139622, 127416, 0, 5.6, 4, 6, 7, 1002, 13552, 0
140.53218, 1.291495, 134317, 0, 6.0, 3, 5, 7, 851, 31082, 0
141.818836, 1.286656, 183831, 0, 5.3, 3, 5, 7, 777, 31082, 0
