elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
68.076753, 1.614955, 173156, 0, 7.4, 5, 7, 10, 1244, 15335, 0
69.68589, 1.609137, 163386, 0, 8.4, 5, 7, 12, 1577, 36831, 0
71.075257, 1.389367, 176932, 2, 7.5, 5, 7, 10, 979, 31399, 0
72.511601, 1.436344, 194217, 2, 7.2, 5, 7, 10, 887, 23686, 0
74.054201, 1.5426, 225021, 0, 7.9, 5, 7, 10, 917, 24362, 0
75.837948, 1.783747, 180909, 2, 7.5, 5, 7, 10, 917, 19306, 0
77.370073, 1.532125, 110655, 2, 8.6, 5, 7, 11, 1018, 39584, 0
78.594951, 1.224878, 124548, 0, 8.6, 5, 7, 11, 1083, 39584, 0
79.681772, 1.086821, 133583, 0, 8.2, 5, 7, 10, 1018, 28885, 0
80.908896, 1.227124, 173826, 0, 7.6, 5, 6, 12, 1005, 15905, 0
82.340468, 1.431572, 149889, 2, 7.1, 5, 6, 10, 881, 15905, 0
83.506582, 1.166114, 167247, 2, 7.3, 5, 6, 10, 892, 25512, 0
84.904945, 1.398363, 154965, 0, 7.7, 5, 6, 12, 1011, 24591, 0
86.3078, 1.402855, 128756, 0, 7.4, 5, 6, 13, 984, 8990, 0
87.309613, 1.001813, 165553, 0, 6.8, 5, 6, 10, 873, 14165, 0
88.649782, 1.340169, 141006, 0, 7.3, 5, 6, 9, 936, 13922, 0
89.754146, 1.104364, 160207, 0, 7.3, 5, 6, 8, 1328, 23129, 0
91.137323, 1.383177, 159861, 0, 7.7, 5, 6, 10, 1475, 11348, 0
92.568894, 1.431571, 141665, 0, 7.6, 5, 6, 10, 1052, 11348, 0
93.797309, 1.228415, 146641, 0, 7.5, 5, 6, 9, 898, 22897, 0
94.957646, 1.160337, 188488, 0, 7.3, 5, 7, 9, 899, 22666, 0
96.526923, 1.569277, 164459, 0, 7.4, 5, 7, 10, 932, 18017, 0
97.99731, 1.470387, 188710, 0, 7.8, 5, 6, 11, 970, 29375, 0
99.512858, 1.515548, 177180, 0, 7.3, 5, 6, 9, 909, 23709, 0
100.985805, 1.472947, 155844, 0, 8.2, 5, 6, 12, 1029, 22621, 0
102.299317, 1.313512, 140812, 0, 8.0, 5, 7, 12, 1070, 22621, 0
103.556623, 1.257306, 154255, 0, 8.0, 5, 7, 11, 1507, 15259, 0
104.870644, 1.314021, 158144, 2, 7.7, 5, 7, 11, 1549, 13453, 0
106.204824, 1.33418, 189493, 0, 7.3, 5, 6, 11, 963, 25616, 0
107.811743, 1.606919, 192085, 0, 7.3, 5, 6, 9, 1321, 14382, 0
109.388766, 1.577023, 163761, 0, 7.0, 5, 6, 9, 1196, 18172, 0
110.700221, 1.311455, 159793, 0, 6.8, 4, 6, 8, 1218, 2627, 0
111.925082, 1.224861, 179347, 0, 7.5, 5, 6, 9, 1362, 37498, 0
113.477938, 1.552856, 162111, 0, 8.2, 5, 7, 10, 1436, 39675, 0
114.878071, 1.400133, 168559, 0, 8.6, 5, 7, 12, 1525, 22456, 0
116.315088, 1.437017, 137694, 0, 7.9, 5, 7, 10, 1377, 21624, 0
117.472307, 1.157219, 166530, 0, 7.5, 5, 7, 9, 1265, 16728, 0
118.889364, 1.417057, 158101, 0, 7.3, 5, 7, 9, 1252, 7335, 0
120.160906, 1.271542, 208346, 0, 7.5, 5, 7, 9, 1358, 34521, 0
121.897704, 1.736798, 151434, 0, 7.8, 5, 7, 9, 1325, 24578, 0
123.112749, 1.215045, 183440, 0, 7.6, 5, 6, 9, 1127, 38646, 0
124.590386, 1.477637, 223951, 0, 9.8, 5, 6, 10, 1026, 626546, 0
126.454922, 1.864536, 172859, 0, 7.8, 5, 7, 11, 938, 41057, 0
127.942225, 1.487303, 151440, 0, 7.7, 5, 6, 12, 982, 6917, 0
129.158481, 1.216256, 205329, 0, 7.5, 5, 6, 10, 907, 19034, 0
130.848429, 1.689948, 134610, 2, 8.1, 5, 7, 12, 1066, 24070, 0
132.038953, 1.190524, 182117, 0, 7.1, 5, 6, 10, 914, 22078, 0
133.498644, 1.459691, 184294, 0, 7.0, 5, 6, 9, 867, 22909, 0
135.040112, 1.541468, 180685, 0, 7.5, 5, 6, 12, 975, 12251, 0
