elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
54.003957, 0.999362, 45358, 3, 11.6, 7, 15, 22, 2342, 11153, 0
55.003923, 0.999966, 48081, 0, 10.6, 7, 13, 22, 2343, 11143, 0
56.005444, 1.001521, 46357, 0, 10.6, 7, 13, 22, 2295, 10342, 0
57.004406, 0.998962, 48667, 3, 10.7, 7, 15, 22, 2178, 10342, 0
58.003396, 0.99899, 46384, 3, 11.2, 7, 15, 22, 2319, 10956, 0
59.004954, 1.001558, 47566, 1, 11.5, 7, 15, 22, 2341, 10956, 0
60.003119, 0.998165, 48599, 1, 11.1, 7, 15, 22, 2250, 16874, 0
61.005341, 1.002222, 43156, 0, 11.0, 7, 15, 23, 2307, 2867, 0
62.004766, 0.999425, 47046, 0, 12.1, 7, 15, 23, 2436, 25936, 0
63.004912, 1.000146, 48851, 0, 18.3, 7, 15, 23, 2390, 526404, 0
64.004962, 1.00005, 49110, 0, 17.0, 7, 16, 22, 2284, 526404, 0
65.044757, 1.039795, 45007, 0, 11.2, 7, 16, 22, 2316, 10441, 0
66.003309, 0.958552, 44485, 0, 11.3, 7, 15, 22, 2322, 8944, 0
67.003893, 1.000584, 48674, 0, 11.0, 7, 15, 22, 2293, 8944, 0
68.005955, 1.002062, 49233, 0, 17.6, 7, 15, 23, 2343, 535849, 0
69.003839, 0.997884, 46575, 0, 17.8, 7, 15, 22, 2343, 535849, 0
70.00577, 1.001931, 43548, 0, 11.1, 7, 15, 22, 2291, 5930, 0
71.003328, 0.997558, 46783, 0, 11.6, 7, 15, 22, 2322, 10365, 0
72.003395, 1.000067, 46651, 0, 11.2, 7, 15, 22, 2287, 10365, 0
73.004414, 1.001019, 45137, 0, 10.7, 7, 15, 22, 2092, 3091, 0
74.005989, 1.001575, 44949, 0, 11.6, 7, 15, 23, 2389, 5732, 0
75.005486, 0.999497, 50217, 3, 11.9, 7, 15, 22, 2387, 23660, 0
76.002708, 0.997222, 51445, 3, 15.6, 6, 15, 22, 2254, 382035, 0
77.092461, 1.089753, 53401, 0, 14.8, 6, 14, 22, 2022, 382035, 0
78.255316, 1.162855, 36026, 3, 12.1, 7, 14, 23, 2381, 8593, 0
79.024151, 0.768835, 42985, 1, 12.0, 7, 13, 22, 2382, 10959, 0
80.003459, 0.979308, 53641, 1, 15.4, 7, 13, 21, 2359, 353091, 0
81.004434, 1.000975, 49021, 1, 14.7, 6, 12, 21, 2272, 353091, 0
82.073341, 1.068907, 54618, 1, 16.8, 6, 14, 22, 2184, 589533, 0
83.185766, 1.112425, 36005, 3, 11.2, 7, 15, 22, 2236, 11866, 0
84.003311, 0.817545, 49434, 3, 11.4, 7, 15, 22, 2304, 11866, 0
85.005024, 1.001713, 44731, 3, 11.4, 7, 15, 22, 2330, 11429, 0
86.010238, 1.005214, 53113, 3, 15.1, 6, 15, 22, 2222, 355660, 0
87.009358, 0.99912, 47488, 0, 14.6, 6, 15, 21, 2154, 355660, 0
88.02955, 1.020192, 46876, 0, 10.6, 6, 15, 22, 1814, 7349, 0
89.002023, 0.972473, 49396, 0, 10.6, 7, 15, 23, 1645, 9046, 0
90.00428, 1.002257, 48098, 0, 10.6, 7, 15, 22, 1632, 2771, 0
91.002714, 0.998434, 46903, 0, 10.9, 7, 15, 22, 2274, 2928, 0
92.005856, 1.003142, 49668, 0, 11.1, 7, 15, 22, 2316, 10366, 0
93.01452, 1.008664, 42380, 0, 11.6, 7, 15, 22, 2328, 11015, 0
94.004405, 0.989885, 46772, 0, 11.5, 7, 15, 22, 2302, 11015, 0
95.003325, 0.99892, 49533, 0, 11.2, 7, 16, 23, 2281, 23020, 0
96.003404, 1.000079, 47801, 0, 11.9, 7, 15, 22, 2297, 23719, 0
97.004394, 1.00099, 51268, 0, 11.2, 6, 15, 22, 2249, 23719, 0
98.02596, 1.021566, 43822, 0, 10.8, 7, 15, 22, 2114, 2732, 0
99.003539, 0.977579, 44547, 0, 11.9, 7, 16, 23, 2408, 11484, 0
100.005583, 1.002044, 47697, 0, 11.4, 7, 15, 22, 2354, 11484, 0
101.005246, 0.999663, 48358, 0, 10.6, 7, 15, 22, 2196, 2760, 0
102.004264, 0.999018, 45850, 0, 11.4, 7, 14, 22, 2295, 10211, 0
103.005114, 1.00085, 45649, 3, 12.3, 7, 14, 23, 2423, 10211, 0
104.004276, 0.999162, 45109, 0, 11.7, 7, 15, 22, 2372, 5649, 0
105.004846, 1.00057, 43633, 3, 10.7, 6, 13, 22, 2203, 24773, 0
106.004985, 1.000139, 50998, 0, 10.1, 6, 12, 21, 2219, 24773, 0
107.004842, 0.999857, 43017, 3, 10.6, 7, 14, 22, 2235, 3633, 0
108.00389, 0.999048, 51814, 0, 16.5, 7, 13, 22, 2285, 463234, 0
109.004157, 1.000267, 43977, 3, 17.2, 7, 14, 22, 2347, 463234, 0
110.022223, 1.018066, 47081, 3, 11.5, 7, 15, 23, 2254, 7126, 0
111.010252, 0.988029, 45823, 3, 11.4, 7, 15, 23, 2194, 6678, 0
112.005622, 0.99537, 47764, 0, 11.1, 7, 15, 22, 2313, 5262, 0
113.005678, 1.000056, 50852, 0, 11.1, 7, 15, 22, 2279, 7557, 0
114.00507, 0.999392, 46491, 0, 11.5, 7, 15, 22, 2280, 7557, 0
115.013687, 1.008617, 55172, 0, 11.2, 7, 13, 22, 2342, 3237, 0
116.141685, 1.127998, 52358, 0, 11.3, 7, 12, 22, 2286, 26481, 0
117.273515, 1.13183, 39531, 3, 11.2, 7, 13, 22, 2365, 9346, 0
118.080214, 0.806699, 43523, 0, 11.1, 6, 12, 21, 2350, 26713, 0
119.009668, 0.929454, 54598, 0, 15.5, 6, 12, 21, 2214, 412319, 0
120.174591, 1.164923, 41552, 0, 11.3, 7, 13, 23, 2202, 10591, 0
121.008316, 0.833725, 50254, 0, 11.7, 7, 13, 23, 2284, 27050, 0
122.069417, 1.061101, 47330, 0, 11.5, 7, 14, 22, 2275, 27050, 0
123.130698, 1.061281, 43621, 0, 11.2, 7, 14, 22, 1809, 11235, 0
124.072055, 0.941357, 40491, 0, 11.6, 7, 14, 23, 2388, 6155, 0
125.007275, 0.93522, 45793, 0, 11.0, 7, 14, 22, 2262, 10365, 0
126.008575, 1.0013, 49392, 0, 10.4, 6, 14, 22, 1780, 10365, 0
127.008149, 0.999574, 48813, 0, 11.0, 7, 15, 22, 2083, 25251, 0
128.004391, 0.996242, 48509, 0, 11.7, 7, 15, 22, 2290, 25251, 0
129.009577, 1.005186, 45566, 0, 11.8, 7, 15, 22, 2317, 15055, 0
130.007268, 0.997691, 49280, 0, 11.3, 6, 15, 22, 2285, 8186, 0
