elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
126.695353, 1.183587, 142725, 0, 4.6, 2, 3, 5, 959, 20147, 0
128.066608, 1.371255, 129883, 1, 4.6, 2, 3, 5, 927, 10090, 0
129.233326, 1.166718, 156291, 0, 4.4, 2, 3, 5, 835, 48648, 0
130.760304, 1.526978, 210310, 0, 4.8, 2, 3, 5, 967, 48648, 0
132.5273, 1.766996, 180560, 0, 4.3, 2, 3, 5, 870, 20028, 0
133.907924, 1.380624, 171036, 0, 4.5, 2, 3, 5, 895, 22185, 0
135.581258, 1.673334, 166987, 0, 4.9, 2, 3, 5, 949, 21552, 0
136.781349, 1.200091, 148016, 0, 4.5, 2, 3, 5, 931, 21242, 0
138.311409, 1.53006, 146517, 0, 4.9, 2, 3, 5, 732, 35162, 0
139.759508, 1.448099, 192445, 0, 4.6, 2, 3, 5, 978, 31780, 0
141.236574, 1.477066, 157057, 1, 6.7, 2, 3, 5, 904, 335989, 0
142.391267, 1.154693, 131663, 0, 6.7, 2, 3, 5, 963, 335989, 0
143.651998, 1.260731, 166614, 0, 8.3, 2, 3, 5, 963, 724749, 0
145.380942, 1.728944, 158737, 0, 4.6, 2, 3, 5, 926, 20863, 0
146.438974, 1.058032, 130403, 0, 4.4, 2, 3, 5, 893, 33697, 0
147.613567, 1.174593, 149858, 0, 4.3, 2, 3, 5, 635, 33697, 0
148.97562, 1.362053, 108300, 0, 4.0, 2, 3, 5, 477, 2974, 0
149.913956, 0.938336, 189784, 0, 5.8, 2, 3, 5, 323, 395701, 0
151.515287, 1.601331, 113053, 0, 5.1, 2, 3, 5, 1105, 22589, 0
152.54955, 1.034263, 107962, 1, 4.7, 2, 3, 5, 949, 9242, 0
153.573865, 1.024315, 125123, 0, 4.4, 2, 3, 5, 887, 14729, 0
154.737266, 1.163401, 140775, 0, 4.4, 2, 3, 5, 898, 17059, 0
156.007467, 1.270201, 127718, 1, 4.6, 2, 3, 5, 898, 34208, 0
157.201508, 1.194041, 140914, 0, 8.0, 2, 3, 5, 915, 536917, 0
158.528861, 1.327353, 159265, 0, 4.8, 2, 3, 5, 929, 44093, 0
159.770946, 1.242085, 171925, 0, 4.5, 2, 3, 5, 880, 31301, 0
161.662953, 1.892007, 190770, 0, 4.5, 2, 3, 5, 895, 22718, 0
162.997156, 1.334203, 131992, 0, 8.1, 2, 3, 5, 935, 380876, 0
164.187305, 1.190149, 125526, 0, 4.1, 2, 3, 5, 883, 8322, 0
165.403071, 1.215766, 151625, 1, 4.3, 2, 3, 5, 916, 8322, 0
166.484599, 1.081528, 136190, 0, 4.2, 2, 3, 5, 858, 17279, 0
167.665235, 1.180636, 143103, 0, 4.4, 2, 3, 5, 903, 17279, 0
169.037487, 1.372252, 134346, 1, 4.4, 2, 3, 5, 884, 14493, 0
170.330846, 1.293359, 150291, 0, 11.1, 2, 3, 5, 901, 599601, 0
171.452665, 1.121819, 133751, 1, 8.2, 2, 3, 5, 989, 599601, 0
172.701495, 1.24883, 137115, 1, 4.3, 2, 3, 5, 836, 24077, 0
174.236414, 1.534919, 170535, 0, 9.3, 2, 3, 5, 814, 817269, 0
175.424379, 1.187965, 138384, 0, 9.0, 2, 3, 5, 881, 817269, 0
176.631157, 1.206778, 136579, 0, 4.2, 2, 3, 5, 855, 10092, 0
177.974837, 1.34368, 115118, 1, 4.3, 2, 3, 5, 954, 4609, 0
179.048216, 1.073379, 126247, 1, 4.3, 2, 3, 5, 948, 3908, 0
180.216154, 1.167938, 141464, 1, 4.2, 2, 3, 5, 836, 15827, 0
181.554426, 1.338272, 81020, 0, 4.9, 2, 3, 6, 999, 19659, 0
182.159013, 0.604587, 0, 1, 4.7, 2, 3, 5, 878, 19659, 0
