elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
66.424741, 1.624022, 114661, 0, 5.5, 3, 4, 8, 1043, 40819, 0
67.481151, 1.05641, 127775, 0, 5.7, 3, 4, 7, 1532, 39271, 0
68.642887, 1.161736, 167070, 0, 8.6, 2, 4, 7, 992, 622911, 0
70.137289, 1.494402, 170363, 0, 8.3, 3, 4, 8, 1048, 622911, 0
71.635876, 1.498587, 159385, 1, 4.7, 2, 4, 7, 950, 3221, 0
73.02216, 1.386284, 130851, 0, 4.5, 2, 4, 7, 891, 13151, 0
74.18445, 1.16229, 168962, 0, 4.8, 2, 4, 7, 971, 21891, 0
75.553573, 1.369123, 150289, 1, 5.2, 2, 4, 7, 952, 32569, 0
76.880324, 1.326751, 196049, 0, 5.2, 2, 4, 7, 969, 15356, 0
78.546122, 1.665798, 128383, 0, 5.1, 2, 4, 7, 1017, 3585, 0
79.630479, 1.084357, 176513, 0, 4.8, 2, 4, 7, 965, 2992, 0
81.132445, 1.501966, 142934, 0, 4.8, 2, 4, 7, 952, 7588, 0
82.358925, 1.22648, 106502, 0, 5.5, 3, 4, 8, 1045, 12667, 0
83.3518, 0.992875, 144670, 0, 5.1, 3, 4, 8, 954, 67120, 0
84.558471, 1.206671, 149878, 1, 4.6, 2, 4, 7, 980, 10633, 0
85.853537, 1.295066, 191920, 0, 5.2, 2, 4, 7, 967, 66757, 0
87.478215, 1.624678, 135810, 0, 5.4, 3, 4, 7, 1007, 23028, 0
88.636464, 1.158249, 179850, 0, 5.3, 2, 4, 7, 1062, 38570, 0
90.143274, 1.50681, 137309, 0, 4.7, 2, 4, 7, 1022, 4063, 0
91.302843, 1.159569, 160751, 0, 4.9, 2, 4, 7, 967, 8927, 0
92.717612, 1.414769, 150782, 0, 5.4, 2, 4, 8, 1021, 19763, 0
94.022576, 1.304964, 152519, 0, 5.1, 2, 4, 7, 923, 32151, 0
95.336911, 1.314335, 135791, 0, 5.2, 2, 4, 7, 1010, 18207, 0
96.53101, 1.194099, 133568, 0, 5.1, 2, 4, 7, 1038, 14523, 0
97.744647, 1.213637, 194792, 0, 5.6, 3, 4, 7, 1260, 43745, 0
99.470652, 1.726005, 133070, 1, 10.4, 2, 4, 7, 1258, 713649, 0
100.611921, 1.141269, 184951, 0, 5.4, 2, 4, 7, 1189, 40185, 0
102.351471, 1.73955, 101917, 0, 4.7, 3, 4, 7, 719, 6103, 0
103.284331, 0.93286, 150646, 0, 5.1, 3, 4, 7, 974, 49170, 0
104.688988, 1.404657, 138691, 0, 6.0, 3, 4, 8, 1344, 31010, 0
105.968605, 1.279617, 109526, 0, 5.7, 2, 4, 7, 1066, 31010, 0
106.894635, 0.92603, 199706, 0, 4.7, 2, 4, 7, 911, 15491, 0
108.560095, 1.66546, 136854, 1, 5.1, 2, 4, 7, 981, 17861, 0
109.738928, 1.178833, 164273, 0, 5.0, 2, 4, 7, 991, 8098, 0
111.234432, 1.495504, 149082, 0, 4.9, 2, 4, 7, 1020, 8098, 0
112.51388, 1.279448, 136192, 1, 5.1, 2, 4, 7, 958, 33559, 0
113.765393, 1.251513, 170830, 0, 5.3, 3, 4, 7, 1031, 31526, 0
115.322055, 1.556662, 150841, 0, 5.2, 2, 4, 7, 1030, 19714, 0
116.592997, 1.270942, 156016, 0, 5.8, 2, 4, 8, 1015, 33317, 0
117.98373, 1.390733, 118871, 0, 5.9, 3, 4, 8, 1053, 33317, 0
119.059059, 1.075329, 132440, 0, 5.1, 3, 4, 8, 990, 10541, 0
120.222804, 1.163745, 141073, 0, 5.6, 3, 4, 8, 1043, 32157, 0
121.534353, 1.311549, 126894, 0, 5.1, 2, 4, 7, 1026, 4996, 0
122.592192, 1.057839, 142095, 0, 4.9, 2, 4, 7, 941, 11530, 0
123.873591, 1.281399, 181938, 0, 5.6, 3, 4, 8, 1096, 20055, 0
125.511766, 1.638175, 128891, 1, 5.0, 2, 4, 7, 966, 15148, 0
126.695353, 1.183587, 157716, 0, 5.6, 3, 4, 7, 1046, 35171, 0
128.066608, 1.371255, 137145, 0, 5.2, 2, 4, 8, 977, 35171, 0
129.233326, 1.166718, 171723, 0, 5.1, 3, 4, 7, 980, 22635, 0
130.760304, 1.526978, 210487, 0, 5.3, 2, 4, 8, 1004, 33572, 0
132.5273, 1.766996, 153116, 0, 5.4, 2, 4, 7, 1002, 36145, 0
133.907924, 1.380624, 191823, 0, 5.0, 3, 4, 7, 956, 36145, 0
135.581258, 1.673334, 132568, 0, 4.9, 3, 4, 7, 976, 8025, 0
136.781349, 1.200091, 178436, 1, 4.9, 3, 4, 7, 929, 32709, 0
138.311409, 1.53006, 156990, 0, 5.2, 2, 4, 7, 1122, 32709, 0
139.759508, 1.448099, 171734, 0, 5.4, 3, 4, 8, 1087, 16652, 0
