elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
56.500844, 0.808402, 71412, 12, 54.3, 48, 78, 103, 1741, 21269, 0
57.541802, 1.040958, 84749, 12, 50.3, 45, 74, 97, 1591, 21269, 0
58.559641, 1.017839, 76411, 2, 42.0, 36, 62, 81, 1498, 21019, 0
59.632201, 1.07256, 76063, 2, 43.9, 37, 65, 84, 1539, 19389, 0
60.689699, 1.057498, 69033, 6, 46.3, 40, 68, 87, 1653, 12272, 0
61.620135, 0.930436, 87602, 0, 40.8, 34, 61, 79, 2471, 17551, 0
62.670678, 1.050543, 66664, 12, 41.4, 31, 52, 67, 2193, 344182, 0
63.538688, 0.86801, 75542, 2, 43.8, 34, 63, 81, 2424, 344182, 0
64.637219, 1.098531, 74041, 2, 48.8, 42, 71, 91, 2680, 37250, 0
65.700727, 1.063508, 51546, 5, 47.6, 41, 71, 91, 2802, 9949, 0
66.442436, 0.741709, 58689, 5, 45.8, 39, 68, 88, 2782, 9949, 0
67.297372, 0.854936, 54468, 2, 44.8, 38, 65, 84, 2797, 20534, 0
68.070159, 0.772787, 65283, 2, 45.5, 39, 68, 86, 1782, 20274, 0
69.011785, 0.941626, 74326, 4, 42.9, 35, 63, 83, 1746, 23669, 0
70.004261, 0.992476, 89529, 4, 39.1, 33, 56, 74, 1480, 18818, 0
71.048837, 1.044576, 82738, 2, 44.8, 40, 67, 87, 1401, 10285, 0
72.196692, 1.147855, 64410, 13, 50.2, 45, 72, 95, 1527, 4081, 0
73.093926, 0.897234, 90990, 1, 47.1, 42, 69, 89, 1478, 18629, 0
74.229955, 1.136029, 75400, 12, 45.1, 38, 66, 85, 1499, 30673, 0
75.179197, 0.949242, 64543, 11, 41.2, 34, 64, 82, 1510, 30673, 0
76.090558, 0.911361, 58190, 11, 41.9, 35, 61, 83, 1765, 20999, 0
77.143792, 1.053234, 31647, 13, 49.5, 43, 71, 95, 1951, 20999, 0
78.005624, 0.861832, 74181, 0, 52.1, 46, 79, 102, 1865, 11796, 0
79.002423, 0.996799, 95514, 0, 41.6, 36, 66, 85, 1422, 9940, 0
80.00388, 1.001457, 98510, 0, 38.3, 29, 50, 64, 1380, 501628, 0
81.237198, 1.233318, 63674, 0, 49.8, 38, 69, 89, 1551, 501628, 0
82.0878, 0.850602, 75734, 0, 45.2, 40, 67, 87, 1484, 20663, 0
83.109768, 1.021968, 91907, 12, 46.2, 40, 67, 88, 1542, 20663, 0
84.320456, 1.210688, 53238, 0, 48.9, 43, 70, 93, 1619, 19510, 0
85.134532, 0.814076, 55792, 14, 52.8, 48, 76, 100, 1654, 19510, 0
86.004246, 0.869714, 101906, 0, 52.8, 48, 77, 100, 1626, 20911, 0
87.205462, 1.201216, 81192, 0, 44.8, 35, 62, 80, 1436, 433992, 0
88.24564, 1.040178, 72267, 0, 41.7, 32, 55, 71, 1462, 433992, 0
89.163511, 0.917871, 61164, 0, 45.9, 40, 67, 88, 1497, 9340, 0
90.029023, 0.865512, 70235, 0, 57.5, 43, 71, 94, 1572, 498788, 0
91.036378, 1.007355, 75390, 9, 47.3, 36, 63, 83, 1630, 498788, 0
92.003622, 0.967244, 77707, 9, 38.2, 33, 58, 75, 1477, 24109, 0
